,BHK,Rent,Size,Bathroom,clusters
26,1.397112077833996,0.0002803130385602898,0.443204835983377,1.535277883436511,3
27,1.397112077833996,0.24197035373548154,1.2355820031119167,1.535277883436511,3
28,-1.214367460058241,-0.08722814997239395,-0.6240786952509826,-1.0096355023908956,1
29,-1.214367460058241,-0.1705695433161599,-0.8666431341678825,-1.0096355023908956,1
30,0.09137230888787747,-0.12056470730990032,-0.3006594433617827,-1.0096355023908956,1
31,-1.214367460058241,-0.1622354039817833,-0.9474979471401824,-1.0096355023908956,1
32,0.09137230888787747,-0.07472694097082906,-0.6240786952509826,0.26282119052280767,0
33,-1.214367460058241,-0.1497341949802184,-0.9474979471401824,-1.0096355023908956,1
34,0.09137230888787747,-0.10389642864114713,-0.13894981741718276,0.26282119052280767,0
35,0.09137230888787747,-0.12473177697708862,0.34617906041661706,-1.0096355023908956,0
36,0.09137230888787747,-0.05805866230207587,0.09552914020248716,0.26282119052280767,0
37,1.397112077833996,0.02528273104169007,0.056718829975783175,1.535277883436511,3
38,1.397112077833996,-0.10806349830833543,0.34617906041661706,0.26282119052280767,3
39,0.09137230888787747,-0.09972935897395883,0.02275980852741719,-1.0096355023908956,0
40,0.09137230888787747,0.20863379639797514,0.47554676117229705,0.26282119052280767,0
41,-1.214367460058241,-0.1497341949802184,-0.8666431341678825,-1.0096355023908956,1
42,0.09137230888787747,0.041951009710443264,-0.8666431341678825,0.26282119052280767,0
43,-1.214367460058241,-0.12473177697708862,-0.6240786952509826,0.26282119052280767,1
44,0.09137230888787747,-0.08306108030520565,-0.3006594433617827,0.26282119052280767,0
45,-1.214367460058241,-0.14556712531303012,-0.7857883211955825,-1.0096355023908956,1
46,1.397112077833996,0.16696309972609216,1.1223852649506967,1.535277883436511,3
47,1.397112077833996,0.3336458864136241,1.6398560679734167,1.535277883436511,3
48,-1.214367460058241,-0.10806349830833543,-0.7857883211955825,-1.0096355023908956,1
49,-1.214367460058241,-0.1497341949802184,-0.7857883211955825,-1.0096355023908956,1
50,-1.214367460058241,-0.13306591631146522,-0.3006594433617827,-1.0096355023908956,1
51,0.09137230888787747,-0.0163879656301929,0.18446943447201714,0.26282119052280767,0
52,0.09137230888787747,0.041951009710443264,0.34617906041661706,0.26282119052280767,0
53,-1.214367460058241,-0.14140005564584182,-0.7857883211955825,-1.0096355023908956,1
54,0.09137230888787747,-0.07472694097082906,0.2734097287415471,0.26282119052280767,0
55,-1.214367460058241,-0.14556712531303012,-0.8828140967623425,-1.0096355023908956,1
56,0.09137230888787747,-0.04139038363332268,0.08744365890525717,0.26282119052280767,0
57,2.7028518467801144,0.7086821564605709,3.0952427014748163,2.807734576350214,4
58,1.397112077833996,0.041951009710443264,0.34617906041661706,0.26282119052280767,3
59,1.397112077833996,-0.04139038363332268,0.9930175641950169,1.535277883436511,3
60,2.7028518467801144,0.4919945337667794,3.499516766336316,2.807734576350214,4
61,0.09137230888787747,-0.06639280163645246,0.02275980852741719,0.26282119052280767,0
62,0.09137230888787747,-0.08306108030520565,0.34617906041661706,0.26282119052280767,0
63,-1.214367460058241,-0.158068334314595,-0.9474979471401824,-1.0096355023908956,1
64,0.09137230888787747,-0.07472694097082906,-0.05809500444488278,1.535277883436511,0
65,0.09137230888787747,-0.12889884664427692,-0.7372754334122026,-1.0096355023908956,1
66,-1.214367460058241,-0.14140005564584182,-1.1092075730847824,-1.0096355023908956,1
67,0.09137230888787747,-0.08306108030520565,0.02275980852741719,0.26282119052280767,0
68,-1.214367460058241,-0.10806349830833543,-0.8666431341678825,-1.0096355023908956,1
69,-1.214367460058241,-0.12473177697708862,-0.6240786952509826,-1.0096355023908956,1
70,0.09137230888787747,-0.07472694097082906,0.18446943447201714,0.26282119052280767,0
71,-1.214367460058241,-0.11639763764271203,-0.9474979471401824,-1.0096355023908956,1
72,0.09137230888787747,-0.11639763764271203,-0.46236906930638266,0.26282119052280767,0
73,0.09137230888787747,-0.04139038363332268,0.19255491576924713,0.26282119052280767,0
74,1.397112077833996,-0.008053826295816304,0.7181112000891969,0.26282119052280767,3
75,0.09137230888787747,-0.08722814997239395,-0.21980463038948272,0.26282119052280767,0
76,-1.214367460058241,-0.1747366129833482,-0.5432238822786826,-1.0096355023908956,1
77,0.09137230888787747,-0.10806349830833543,0.34617906041661706,0.26282119052280767,0
78,0.09137230888787747,-0.13723298597865352,-0.6240786952509826,0.26282119052280767,0
79,-1.214367460058241,-0.13306591631146522,-0.9474979471401824,-1.0096355023908956,1
80,2.7028518467801144,1.2920719098669322,2.9335330755302165,2.807734576350214,4
81,0.09137230888787747,-0.12056470730990032,0.18446943447201714,0.26282119052280767,0
82,0.09137230888787747,-0.10806349830833543,-0.13894981741718276,0.26282119052280767,0
83,1.397112077833996,0.05861928837919645,0.507888686361217,0.26282119052280767,3
84,0.09137230888787747,-0.08306108030520565,0.02275980852741719,1.535277883436511,0
85,1.397112077833996,-0.03305624429894609,0.02275980852741719,1.535277883436511,3
86,0.09137230888787747,-0.10806349830833543,-0.13894981741718276,0.26282119052280767,0
87,-1.214367460058241,-0.1497341949802184,-0.3006594433617827,-1.0096355023908956,1
88,0.09137230888787747,-0.08306108030520565,-0.38151425633408265,0.26282119052280767,0
89,0.09137230888787747,-0.11306398190896139,0.18446943447201714,0.26282119052280767,0
90,0.09137230888787747,-0.08306108030520565,0.34617906041661706,0.26282119052280767,0
91,0.09137230888787747,-0.049724522967699275,0.02275980852741719,0.26282119052280767,0
92,0.09137230888787747,0.016948591707313478,0.02275980852741719,0.26282119052280767,0
93,1.397112077833996,0.19196551772922196,1.6398560679734167,1.535277883436511,3
94,-1.214367460058241,-0.1497341949802184,-0.7049335082232826,-1.0096355023908956,1
95,0.09137230888787747,-0.08306108030520565,0.2329823222553971,0.26282119052280767,0
96,0.09137230888787747,-0.12473177697708862,-0.6240786952509826,0.26282119052280767,0
97,-1.214367460058241,-0.1497341949802184,-1.4326268249739822,-1.0096355023908956,1
98,0.09137230888787747,-0.13306591631146522,-0.7857883211955825,-1.0096355023908956,1
99,-1.214367460058241,-0.14140005564584182,-0.6240786952509826,-1.0096355023908956,1
100,0.09137230888787747,0.08362170638232623,0.34617906041661706,0.26282119052280767,0
101,0.09137230888787747,-0.07472694097082906,-0.21980463038948272,0.26282119052280767,0
102,-1.214367460058241,-0.1705695433161599,-0.6240786952509826,-1.0096355023908956,1
103,0.09137230888787747,-0.07472694097082906,-0.6240786952509826,-1.0096355023908956,1
104,0.09137230888787747,-0.12473177697708862,-0.46236906930638266,-1.0096355023908956,1
105,-1.214367460058241,-0.14140005564584182,-0.9474979471401824,-1.0096355023908956,1
106,-1.214367460058241,-0.158068334314595,-0.9474979471401824,-1.0096355023908956,1
107,0.09137230888787747,-0.09972935897395883,0.02275980852741719,0.26282119052280767,0
108,0.09137230888787747,-0.12473177697708862,0.34617906041661706,0.26282119052280767,0
109,1.397112077833996,0.25030449306985814,0.9978688529733548,1.535277883436511,3
110,1.397112077833996,-0.08306108030520565,0.34617906041661706,1.535277883436511,3
111,-1.214367460058241,-0.10806349830833543,-0.9151560219512624,-1.0096355023908956,1
112,0.09137230888787747,-0.13306591631146522,0.34617906041661706,0.26282119052280767,0
113,1.397112077833996,0.09195584571670283,1.2695410245602827,1.535277883436511,3
114,1.397112077833996,0.10028998505107942,0.34617906041661706,1.535277883436511,3
115,0.09137230888787747,-0.158068334314595,-0.46236906930638266,-1.0096355023908956,1
116,-1.214367460058241,-0.06639280163645246,-0.6079077326565225,-1.0096355023908956,1
117,-1.214367460058241,-0.14140005564584182,-0.3006594433617827,-1.0096355023908956,1
118,-1.214367460058241,-0.14556712531303012,-0.7049335082232826,-1.0096355023908956,1
119,0.09137230888787747,-0.12889884664427692,-0.38151425633408265,-1.0096355023908956,1
120,0.09137230888787747,-0.09556228930677055,-0.46236906930638266,0.26282119052280767,0
121,-1.214367460058241,-0.13306591631146522,-0.6240786952509826,-1.0096355023908956,1
122,-1.214367460058241,-0.1497341949802184,-1.0121817975180225,-1.0096355023908956,1
123,0.09137230888787747,-0.10806349830833543,-0.3006594433617827,0.26282119052280767,0
124,2.7028518467801144,0.6253407631168049,4.388919709031616,4.080191269263918,4
125,0.09137230888787747,-0.10806349830833543,0.34617906041661706,0.26282119052280767,0
126,-1.214367460058241,-0.13723298597865352,-0.8181302463845025,-1.0096355023908956,1
127,0.09137230888787747,-0.05805866230207587,0.02275980852741719,0.26282119052280767,0
128,-1.214367460058241,-0.11639763764271203,-0.3006594433617827,-1.0096355023908956,1
129,1.397112077833996,-0.05805866230207587,-0.13894981741718276,0.26282119052280767,0
130,1.397112077833996,-0.06639280163645246,0.7504531252781169,1.535277883436511,3
131,-1.214367460058241,-0.1539012646474067,-0.9474979471401824,-1.0096355023908956,1
132,0.09137230888787747,-0.11223056797552373,-0.46236906930638266,0.26282119052280767,0
133,0.09137230888787747,-0.024722104964569492,0.02275980852741719,0.26282119052280767,0
134,-1.214367460058241,-0.09972935897395883,-0.8666431341678825,-1.0096355023908956,1
135,1.397112077833996,-0.04139038363332268,-0.3443210423668247,0.26282119052280767,0
136,0.09137230888787747,-0.12473177697708862,0.34617906041661706,0.26282119052280767,0
137,0.09137230888787747,-0.08306108030520565,0.02275980852741719,0.26282119052280767,0
138,-1.214367460058241,-0.14140005564584182,-1.3517720120016823,-1.0096355023908956,1
139,0.09137230888787747,-0.10806349830833543,-0.19554818649779274,0.26282119052280767,0
140,-1.214367460058241,-0.04139038363332268,-0.6240786952509826,-1.0096355023908956,1
141,0.09137230888787747,-0.04139038363332268,-0.3006594433617827,-1.0096355023908956,1
142,-1.214367460058241,-0.14140005564584182,-1.2709171990293824,-1.0096355023908956,1
143,-1.214367460058241,-0.11639763764271203,-0.6240786952509826,0.26282119052280767,1
144,1.397112077833996,0.1252924030542092,1.3811206664620568,0.26282119052280767,3
145,0.09137230888787747,-0.12473177697708862,-0.3006594433617827,0.26282119052280767,0
146,1.397112077833996,0.041951009710443264,0.9930175641950169,0.26282119052280767,3
147,0.09137230888787747,-0.14140005564584182,-0.6240786952509826,-1.0096355023908956,1
148,0.09137230888787747,-0.08306108030520565,0.18446943447201714,0.26282119052280767,0
149,0.09137230888787747,-0.10806349830833543,-0.05809500444488278,0.26282119052280767,0
150,0.09137230888787747,-0.10806349830833543,-0.13086433611995277,0.26282119052280767,0
151,1.397112077833996,-0.04139038363332268,0.34617906041661706,0.26282119052280767,3
152,1.397112077833996,-0.09972935897395883,0.02275980852741719,-1.0096355023908956,0
153,0.09137230888787747,-0.06222573196926417,0.15212750928309715,0.26282119052280767,0
154,-1.214367460058241,-0.14140005564584182,-0.6240786952509826,-1.0096355023908956,1
155,0.09137230888787747,-0.13723298597865352,0.02275980852741719,0.26282119052280767,0
156,-1.214367460058241,-0.14556712531303012,-0.6240786952509826,-1.0096355023908956,1
157,0.09137230888787747,-0.024722104964569492,0.18446943447201714,0.26282119052280767,0
158,-1.214367460058241,-0.158068334314595,-1.1092075730847824,-1.0096355023908956,1
159,0.09137230888787747,0.06612001378013538,0.34617906041661706,-1.0096355023908956,0
160,0.09137230888787747,-0.08306108030520565,-0.3006594433617827,-1.0096355023908956,1
161,0.09137230888787747,-0.12473177697708862,-0.7291899521149725,-1.0096355023908956,1
162,0.09137230888787747,-0.12473177697708862,-0.3006594433617827,0.26282119052280767,0
163,1.397112077833996,-0.03305624429894609,0.2798781137793311,0.26282119052280767,3
164,2.7028518467801144,0.3169776077448709,2.6909686366133165,4.080191269263918,4
165,-1.214367460058241,-0.15056760891365606,-1.5134816379462823,-1.0096355023908956,1
166,0.09137230888787747,-0.09139521963958225,-0.46236906930638266,-1.0096355023908956,1
167,-1.214367460058241,-0.08722814997239395,-0.7049335082232826,-1.0096355023908956,1
168,-1.214367460058241,-0.1539012646474067,-0.46236906930638266,-1.0096355023908956,1
169,0.09137230888787747,-0.09972935897395883,-0.6240786952509826,0.26282119052280767,0
170,0.09137230888787747,-0.14140005564584182,-0.6240786952509826,-1.0096355023908956,1
171,0.09137230888787747,-0.05805866230207587,0.02275980852741719,-1.0096355023908956,0
172,0.09137230888787747,-0.04139038363332268,0.18446943447201714,1.535277883436511,0
173,-1.214367460058241,-0.09139521963958225,-0.38151425633408265,-1.0096355023908956,1
174,2.7028518467801144,0.20863379639797514,3.0952427014748163,2.807734576350214,4
175,0.09137230888787747,-0.08722814997239395,0.006588845932957194,0.26282119052280767,0
176,0.09137230888787747,-0.08306108030520565,0.507888686361217,0.26282119052280767,0
177,-1.214367460058241,-0.11223056797552373,-0.7049335082232826,-1.0096355023908956,1
178,1.397112077833996,-0.08306108030520565,0.6049144619279769,0.26282119052280767,3
179,0.09137230888787747,-0.10806349830833543,-0.6240786952509826,0.26282119052280767,0
180,0.09137230888787747,-0.05805866230207587,0.34617906041661706,0.26282119052280767,0
181,0.09137230888787747,-0.08306108030520565,0.10361462149971716,0.26282119052280767,0
182,0.09137230888787747,-0.10806349830833543,-0.23597559298394272,0.26282119052280767,0
183,0.09137230888787747,0.0002803130385602898,0.10361462149971716,0.26282119052280767,0
184,1.397112077833996,1.0420477298356345,3.661226392280916,2.807734576350214,4
185,-1.214367460058241,-0.12473177697708862,-0.7857883211955825,-1.0096355023908956,1
186,0.09137230888787747,-0.14140005564584182,-0.13894981741718276,-1.0096355023908956,1
187,0.09137230888787747,0.1252924030542092,0.507888686361217,0.26282119052280767,0
188,0.09137230888787747,-0.10806349830833543,-0.6240786952509826,-1.0096355023908956,1
189,0.09137230888787747,-0.07472694097082906,-0.13894981741718276,-1.0096355023908956,1
190,0.09137230888787747,-0.0163879656301929,0.18446943447201714,0.26282119052280767,0
191,0.09137230888787747,0.0002803130385602898,0.18446943447201714,0.26282119052280767,0
192,-1.214367460058241,-0.1497341949802184,-0.6240786952509826,-1.0096355023908956,1
193,0.09137230888787747,-0.06222573196926417,0.427033873388917,0.26282119052280767,0
194,-1.214367460058241,-0.12473177697708862,-0.9232415032484925,-1.0096355023908956,1
195,1.397112077833996,0.1169582637198326,0.34617906041661706,1.535277883436511,3
196,1.397112077833996,-0.024722104964569492,0.34617906041661706,0.26282119052280767,3
197,0.09137230888787747,-0.05805866230207587,0.02275980852741719,0.26282119052280767,0
198,0.09137230888787747,-0.0163879656301929,0.507888686361217,0.26282119052280767,0
199,0.09137230888787747,-0.04139038363332268,0.2653242474443171,0.26282119052280767,0
200,-1.214367460058241,-0.12473177697708862,-0.8666431341678825,-1.0096355023908956,1
201,-1.214367460058241,-0.08306108030520565,-0.6240786952509826,-1.0096355023908956,1
202,0.09137230888787747,-0.06639280163645246,0.02275980852741719,0.26282119052280767,0
203,1.397112077833996,0.25863863240423474,1.4781464420288166,1.535277883436511,3
204,1.397112077833996,0.150294821057339,1.1547271901396168,1.535277883436511,3
205,0.09137230888787747,0.0002803130385602898,0.18446943447201714,0.26282119052280767,0
206,-1.214367460058241,-0.13306591631146522,-0.7857883211955825,-1.0096355023908956,1
207,1.397112077833996,0.05028514904481986,1.2469016769280388,1.535277883436511,3
208,-1.214367460058241,-0.158068334314595,-1.1092075730847824,-1.0096355023908956,1
209,-1.214367460058241,-0.1664024736489716,-0.7857883211955825,-1.0096355023908956,1
210,0.09137230888787747,-0.07472694097082906,0.34617906041661706,0.26282119052280767,0
211,-1.214367460058241,-0.04139038363332268,-0.3006594433617827,-1.0096355023908956,1
212,1.397112077833996,0.02528273104169007,0.477163857431743,1.535277883436511,3
213,0.09137230888787747,-0.05805866230207587,0.7504531252781169,0.26282119052280767,0
214,-1.214367460058241,-0.10806349830833543,-0.6240786952509826,-1.0096355023908956,1
215,0.09137230888787747,-0.04139038363332268,-0.0095821166615028,0.26282119052280767,0
216,1.397112077833996,0.0002803130385602898,0.8313079382504169,1.535277883436511,3
217,1.397112077833996,0.08362170638232623,1.3164368160842168,1.535277883436511,3
218,-1.214367460058241,-0.1497341949802184,-0.9474979471401824,-1.0096355023908956,1
219,-1.214367460058241,-0.14556712531303012,-0.6240786952509826,-1.0096355023908956,1
220,0.09137230888787747,-0.09139521963958225,0.18446943447201714,0.26282119052280767,0
221,0.09137230888787747,-0.04139038363332268,0.18446943447201714,0.26282119052280767,0
222,2.7028518467801144,2.958899776742251,4.065500457142416,4.080191269263918,4
223,0.09137230888787747,-0.03305624429894609,0.18446943447201714,0.26282119052280767,0
224,0.09137230888787747,-0.08306108030520565,-0.46236906930638266,0.26282119052280767,0
225,-1.214367460058241,-0.1622354039817833,-0.6240786952509826,-1.0096355023908956,1
226,0.09137230888787747,-0.12473177697708862,-0.46236906930638266,0.26282119052280767,0
227,-1.214367460058241,-0.1497341949802184,-1.1900623860570825,-1.0096355023908956,1
228,0.09137230888787747,-0.11223056797552373,0.34617906041661706,-1.0096355023908956,0
229,1.397112077833996,-0.024722104964569492,0.7504531252781169,1.535277883436511,3
230,0.09137230888787747,-0.049724522967699275,0.38013808186498305,0.26282119052280767,0
231,0.09137230888787747,-0.08306108030520565,0.427033873388917,0.26282119052280767,0
232,0.09137230888787747,-0.12056470730990032,-0.46236906930638266,-1.0096355023908956,1
233,0.09137230888787747,-0.10806349830833543,-0.46236906930638266,0.26282119052280767,0
234,-1.214367460058241,-0.1497341949802184,-1.2709171990293824,-1.0096355023908956,1
235,0.09137230888787747,-0.08306108030520565,0.34617906041661706,0.26282119052280767,0
236,0.09137230888787747,-0.0163879656301929,-0.6240786952509826,0.26282119052280767,0
237,-1.214367460058241,-0.1539012646474067,-0.6240786952509826,-1.0096355023908956,1
238,1.397112077833996,0.033616870376066664,1.3164368160842168,1.535277883436511,3
239,0.09137230888787747,-0.10806349830833543,-0.13894981741718276,0.26282119052280767,0
240,0.09137230888787747,-0.12473177697708862,0.02275980852741719,0.26282119052280767,0
241,0.09137230888787747,-0.10389642864114713,-0.7857883211955825,0.26282119052280767,0
242,1.397112077833996,0.05861928837919645,1.3164368160842168,1.535277883436511,3
243,-1.214367460058241,-0.14140005564584182,-0.9216244069890465,-1.0096355023908956,1
244,0.09137230888787747,-0.12056470730990032,-0.6240786952509826,-1.0096355023908956,1
245,-1.214367460058241,-0.158068334314595,-0.9474979471401824,-1.0096355023908956,1
246,1.397112077833996,-0.07472694097082906,0.34617906041661706,0.26282119052280767,3
247,1.397112077833996,0.16696309972609216,0.9930175641950169,1.535277883436511,3
248,-1.214367460058241,-0.158068334314595,-0.7857883211955825,-1.0096355023908956,1
249,-1.214367460058241,-0.1664024736489716,-0.7857883211955825,-1.0096355023908956,1
250,1.397112077833996,-0.09139521963958225,1.3164368160842168,1.535277883436511,3
251,0.09137230888787747,-0.04139038363332268,-0.13894981741718276,0.26282119052280767,0
252,-1.214367460058241,-0.11639763764271203,-0.7049335082232826,-1.0096355023908956,1
253,-1.214367460058241,-0.1622354039817833,-0.6240786952509826,-1.0096355023908956,1
254,1.397112077833996,0.25030449306985814,1.3164368160842168,1.535277883436511,3
255,0.09137230888787747,-0.08306108030520565,-0.016050501699286797,-1.0096355023908956,0
256,-1.214367460058241,-0.13723298597865352,-1.0283527601124824,-1.0096355023908956,1
257,0.09137230888787747,-0.08306108030520565,0.18446943447201714,0.26282119052280767,0
258,0.09137230888787747,-0.10806349830833543,-0.7857883211955825,-1.0096355023908956,1
259,-1.214367460058241,-0.14556712531303012,-0.6240786952509826,-1.0096355023908956,1
260,0.09137230888787747,-0.07472694097082906,0.18446943447201714,0.26282119052280767,0
261,0.09137230888787747,-0.04139038363332268,0.2653242474443171,0.26282119052280767,0
262,0.09137230888787747,-0.08722814997239395,-0.21980463038948272,0.26282119052280767,0
263,-1.214367460058241,-0.158068334314595,-0.6240786952509826,-1.0096355023908956,1
264,0.09137230888787747,-0.09139521963958225,-0.13894981741718276,0.26282119052280767,0
265,-1.214367460058241,-0.1497341949802184,-1.1092075730847824,-1.0096355023908956,1
266,0.09137230888787747,0.021115661374501774,0.2329823222553971,0.26282119052280767,0
267,0.09137230888787747,-0.05805866230207587,0.34617906041661706,0.26282119052280767,0
268,0.09137230888787747,-0.12473177697708862,0.02275980852741719,0.26282119052280767,0
269,1.397112077833996,0.05028514904481986,1.1547271901396168,1.535277883436511,3
270,0.09137230888787747,-0.08306108030520565,0.18446943447201714,0.26282119052280767,0
271,-1.214367460058241,-0.11639763764271203,-1.1092075730847824,-1.0096355023908956,1
272,-1.214367460058241,-0.1705695433161599,-0.6240786952509826,-1.0096355023908956,1
273,-1.214367460058241,-0.12473177697708862,0.02275980852741719,0.26282119052280767,0
274,0.09137230888787747,-0.12473177697708862,0.34617906041661706,0.26282119052280767,0
275,-1.214367460058241,-0.13306591631146522,-0.7857883211955825,-1.0096355023908956,1
276,0.09137230888787747,-0.07472694097082906,0.10361462149971716,0.26282119052280767,0
277,-1.214367460058241,-0.1664024736489716,-1.0283527601124824,-1.0096355023908956,1
278,0.09137230888787747,-0.12473177697708862,0.02275980852741719,0.26282119052280767,0
279,-1.214367460058241,-0.08306108030520565,-0.6240786952509826,-1.0096355023908956,1
280,-1.214367460058241,-0.1789036826505365,-1.3517720120016823,-1.0096355023908956,1
281,0.09137230888787747,-0.07472694097082906,0.6695983123058169,0.26282119052280767,0
282,0.09137230888787747,-0.06639280163645246,0.648576060933019,1.535277883436511,3
283,1.397112077833996,0.041951009710443264,0.588743499333517,0.26282119052280767,3
284,0.09137230888787747,-0.10806349830833543,0.05510173371633718,0.26282119052280767,0
285,-1.214367460058241,-0.13306591631146522,-0.6240786952509826,-1.0096355023908956,1
286,-1.214367460058241,-0.158068334314595,-0.9474979471401824,-1.0096355023908956,1
287,-1.214367460058241,-0.04139038363332268,-0.7049335082232826,-1.0096355023908956,1
288,1.397112077833996,0.041951009710443264,0.6695983123058169,0.26282119052280767,3
289,0.09137230888787747,-0.04139038363332268,0.10361462149971716,0.26282119052280767,0
290,0.09137230888787747,-0.08306108030520565,-0.3006594433617827,0.26282119052280767,0
291,0.09137230888787747,-0.04139038363332268,0.18446943447201714,0.26282119052280767,0
292,1.397112077833996,0.0002803130385602898,0.8313079382504169,0.26282119052280767,3
293,-1.214367460058241,-0.13306591631146522,-0.3006594433617827,-1.0096355023908956,1
294,0.09137230888787747,-0.06639280163645246,-0.3006594433617827,-1.0096355023908956,1
295,0.09137230888787747,-0.07055987130364076,0.34617906041661706,0.26282119052280767,0
296,-1.214367460058241,-0.1497341949802184,-0.8666431341678825,-1.0096355023908956,1
297,1.397112077833996,0.041951009710443264,0.710025718791967,0.26282119052280767,3
298,0.09137230888787747,-0.13723298597865352,-0.4300271441174626,0.26282119052280767,0
299,-1.214367460058241,-0.14140005564584182,-0.46236906930638266,-1.0096355023908956,1
300,0.09137230888787747,-0.04139038363332268,0.18446943447201714,0.26282119052280767,0
301,1.397112077833996,0.041951009710443264,1.065786895870087,1.535277883436511,3
302,1.397112077833996,0.7920235498043368,3.703270895026512,1.535277883436511,4
303,-1.214367460058241,-0.1497341949802184,-0.7857883211955825,-1.0096355023908956,1
304,0.09137230888787747,-0.12473177697708862,-0.6240786952509826,0.26282119052280767,0
305,-1.214367460058241,-0.1664024736489716,-0.6240786952509826,-1.0096355023908956,1
306,1.397112077833996,0.041951009710443264,1.4668267682126948,2.807734576350214,3
307,-1.214367460058241,-0.1539012646474067,-0.8666431341678825,-1.0096355023908956,1
308,-1.214367460058241,-0.12473177697708862,-0.5432238822786826,-1.0096355023908956,1
309,-1.214367460058241,-0.05805866230207587,-0.9474979471401824,-1.0096355023908956,1
310,0.09137230888787747,0.041951009710443264,0.5014203013234331,0.26282119052280767,0
311,0.09137230888787747,-0.04139038363332268,0.02275980852741719,0.26282119052280767,0
312,-1.214367460058241,-0.07055987130364076,-0.6240786952509826,-1.0096355023908956,1
313,-1.214367460058241,-0.08306108030520565,-0.6240786952509826,-1.0096355023908956,1
314,2.7028518467801144,0.8753649431481028,6.167725594422215,2.807734576350214,4
315,0.09137230888787747,-0.08306108030520565,0.02275980852741719,-1.0096355023908956,0
316,-1.214367460058241,0.3753165830855071,-0.3006594433617827,-1.0096355023908956,1
317,-1.214367460058241,-0.024722104964569492,-0.8585576528706524,-1.0096355023908956,1
318,0.09137230888787747,-0.12681531181068278,-0.6645061017371325,0.26282119052280767,0
319,0.09137230888787747,-0.0163879656301929,0.12948816165085314,0.26282119052280767,0
320,0.09137230888787747,-0.10806349830833543,-0.21980463038948272,-1.0096355023908956,1
321,1.397112077833996,0.29197518974174114,0.9121627512227168,1.535277883436511,3
322,0.09137230888787747,-0.11639763764271203,0.02275980852741719,0.26282119052280767,0
323,0.09137230888787747,-0.10806349830833543,-0.3006594433617827,-1.0096355023908956,1
324,-1.214367460058241,-0.11639763764271203,-0.8666431341678825,-1.0096355023908956,1
325,0.09137230888787747,-0.049724522967699275,0.588743499333517,0.26282119052280767,0
326,0.09137230888787747,-0.12473177697708862,0.588743499333517,0.26282119052280767,0
327,-1.214367460058241,-0.14556712531303012,-0.6240786952509826,-1.0096355023908956,1
328,1.397112077833996,0.25030449306985814,1.8824205068903166,1.535277883436511,3
329,0.09137230888787747,-0.11639763764271203,0.15212750928309715,0.26282119052280767,0
330,1.397112077833996,0.20863379639797514,0.7504531252781169,1.535277883436511,3
331,0.09137230888787747,-0.09556228930677055,-0.46236906930638266,0.26282119052280767,0
332,0.09137230888787747,-0.07055987130364076,0.34617906041661706,0.26282119052280767,0
333,1.397112077833996,0.7920235498043368,1.8177366565124766,1.535277883436511,3
334,-1.214367460058241,-0.1497341949802184,-0.7857883211955825,-1.0096355023908956,1
335,0.09137230888787747,-0.12473177697708862,-0.21980463038948272,-1.0096355023908956,1
336,-1.214367460058241,-0.1497341949802184,-0.9474979471401824,-1.0096355023908956,1
